Date,AMZN.O,NVDA.O,GOOGL.O,GOOG.O,AVGO.O,MU.O,AMAT.O,APP.O,RTX.N,AMD.O,CAT.N,FCX.N,TSLA.O,BA.N,LMT.N,REMX.O
2021-01-04,159.3315,13.1135,86.3065,86.412,42.522,74.05,86.87,,68.43,92.3,182.15,27.14,243.256423,202.72,344.64,
2021-01-05,160.9255,13.40475,87.0025,87.046,42.81,77.26,89.6,,69.42,92.77,183.64,28.37,245.036422,211.63,348.79,
2021-01-06,156.919,12.6145,86.144,86.7645,42.546,77.11,90.83,,70.28,90.33,193.86,30.16,251.993081,211.03,348.03,
2021-01-07,158.108,13.344,88.717,89.3625,44.339,79.11,94.56,,69.78,95.16,194.23,31.17,272.013061,212.71,342.55,
2021-01-08,159.135,13.27675,89.8915,90.3605,44.564,77.42,95.56,,69.86,94.58,194.26,31.15,293.339707,209.9,336.1,
2021-01-11,155.7105,13.6215,87.8145,88.336,44.576,78.67,97.96,,69.8,97.25,193.86,30.32,270.396396,206.79,337.68,
2021-01-12,156.0415,13.48475,86.8715,87.3275,44.939,79.46,100.01,,71.52,95.355,197.54,30.99,283.146384,208.41,341.85,
2021-01-13,158.2945,13.53175,87.3625,87.72,45.121,79.91,98.05,,70.5,91.78,195.89,30.56,284.803049,207.21,345.49,
2021-01-14,156.3735,13.20025,86.546,87.009,45.207,81.3,105.8,,70.94,90.79,197.4,31.99,281.666385,209.91,347.44,
2021-01-15,155.2125,12.8595,86.381,86.8095,44.585,80.72,103.14,,69.2,88.21,194.62,30.35,275.386391,204.32,347.27,
2021-01-19,156.038,13.02525,89.2235,89.543,45.927,85.5,109.22,,69.36,89.45,194.06,31.71,281.516385,210.71,341.5,
2021-01-20,163.169,13.36575,94.0035,94.345,46.188,83.5,107.84,,68.84,88.75,192.34,30.97,283.48305,211.45,341.67,
2021-01-21,165.3495,13.8675,94.2075,94.5625,46.682,85.01,107.97,,68.11,91.53,192.19,30.04,281.663052,207.41,339.67,
2021-01-22,164.6115,13.7125,94.628,95.0525,46.502,82.28,106.33,,67.58,92.79,191.94,30.49,282.213051,205.84,339.88,
2021-01-25,164.7,13.65325,94.714,94.97,46.479,81.28,108.12,,66.28,94.13,187.34,28.98,293.599706,203.36,343.51,
2021-01-26,166.3065,13.43525,95.3975,95.862,46.387,79.51,105.53,,67.2,94.71,187.21,27.01,294.363039,202.06,330.69,
2021-01-27,161.629,12.91775,90.947,91.5395,44.47,75.09,98.58,,65.5,88.84,180.63,25.79,288.053045,194.03,332.51,
2021-01-28,161.881,13.051,92.66,93.1555,45.174,78.39,101.15,,68.17,87.52,184.34,27.79,278.476388,197.23,327.93,
2021-01-29,160.31,12.98975,91.368,91.787,45.05,78.27,96.68,,66.73,85.64,182.84,26.91,264.509735,194.19,321.82,
2021-02-01,167.144,13.237,94.6535,95.0675,46.674,80.43,101.21,,66.96,87.66,184.72,28.23,279.936387,195.84,324.03,
2021-02-02,169.0,13.55675,95.956,96.3755,47.688,81.62,103.59,,70.14,88.86,192.5,28.14,290.929709,200.94,332.7,
2021-02-03,165.6265,13.5305,102.944,103.5035,46.519,79.11,99.87,,70.58,87.89,191.45,29.2,284.896382,207.39,332.39,
2021-02-04,166.55,13.66425,102.6815,103.1185,47.063,81.25,103.24,,72.68,87.84,191.65,29.8,283.329717,210.64,337.23,
2021-02-05,167.6075,13.591,104.4415,104.9,46.601,81.1,100.71,,72.33,87.9,193.0,31.73,284.076383,207.93,337.04,
2021-02-08,166.147,14.43875,104.226,104.6455,47.27,84.01,106.19,,72.49,91.47,197.45,32.12,287.806379,211.95,337.84,
2021-02-09,165.25,14.26325,103.7695,104.1755,47.463,83.32,105.38,,73.04,90.91,197.28,32.02,283.15305,215.12,342.34,
2021-02-10,164.329,14.76425,104.324,104.769,47.005,82.35,105.88,,72.47,92.35,197.72,31.24,268.273065,211.92,342.19,
2021-02-11,163.1065,15.25075,104.4375,104.7945,47.839,86.48,113.0,,72.33,92.66,198.35,30.99,270.553063,210.66,339.14,
2021-02-12,163.8855,14.96125,104.7515,105.2055,48.632,88.01,116.7,,72.61,93.77,197.99,31.23,272.039728,210.98,337.73,
2021-02-16,163.4475,15.33025,105.535,106.095,48.913,87.74,118.35,,72.61,91.46,202.38,32.9,265.406401,217.18,335.03,
2021-02-17,165.432,14.906,105.931,106.4155,48.248,86.05,115.71,,73.06,89.94,202.3,34.15,266.049734,215.52,337.0,
2021-02-18,166.4115,14.829,105.2905,105.86,48.326,88.535,113.43,,72.88,88.64,199.92,34.14,262.459738,208.48,337.92,
2021-02-19,162.495,14.9265,104.4405,105.057,48.996,90.96,119.46,,74.26,89.58,209.91,37.49,260.433073,217.47,335.42,
2021-02-22,159.037,14.35575,102.713,103.244,47.636,86.28,115.23,,73.0,85.37,218.06,38.08,238.166429,212.88,340.47,
2021-02-23,159.725,14.142,103.006,103.543,47.19,88.23,116.14,,73.99,84.74,220.18,37.85,232.946434,212.12,346.23,
2021-02-24,157.9765,14.499,104.1905,104.7585,48.088,92.52,122.81,,77.67,86.94,222.47,37.89,247.339753,229.34,346.53,
2021-02-25,152.858,13.3075,100.7975,101.568,45.716,88.12,113.93,,73.32,82.42,221.82,35.68,227.406439,216.45,341.69,
2021-02-26,154.6465,13.7145,101.0955,101.843,46.987,91.53,118.19,,71.99,84.51,215.88,33.91,225.166442,212.01,330.25,
2021-03-01,157.307,13.84175,103.483,104.0755,48.958,94.76,122.25,,74.36,86.39,219.76,34.9,239.476427,224.39,333.47,
2021-03-02,154.7265,13.40625,103.224,103.792,48.051,91.09,117.5,,74.67,84.13,215.82,35.18,228.813105,223.14,338.59,
2021-03-03,150.25,12.80475,100.5705,101.3355,46.306,89.11,115.44,,75.07,80.86,214.91,35.0,217.733116,228.56,340.91,
2021-03-04,148.8785,12.37025,101.6965,102.4545,44.359,84.33,108.24,,74.42,77.75,212.77,32.7,207.14646,224.71,338.25,
2021-03-05,150.023,12.4615,104.8535,105.427,45.014,88.93,113.45,,75.18,78.52,220.16,35.02,199.316467,223.22,340.43,
2021-03-08,147.5975,11.59325,100.375,101.2085,42.125,85.05,105.68,,75.61,73.96,221.58,34.43,187.666479,224.03,341.45,
2021-03-09,153.1425,12.52025,102.018,102.635,44.36,89.3,114.22,,74.83,78.53,216.8,33.86,224.526442,230.61,337.5,
2021-03-10,152.882,12.46825,101.8095,102.7515,43.759,85.41,112.68,,76.56,77.52,221.06,34.46,222.686444,245.34,340.84,
2021-03-11,155.6795,12.9935,105.027,105.7385,45.369,89.31,117.19,,77.05,81.23,219.76,37.47,233.199767,252.0,339.73,
2021-03-12,154.4745,12.856,102.5,103.096,45.117,87.77,114.29,,78.52,81.05,229.0,37.42,231.243102,269.19,340.19,
2021-03-15,154.084,13.19125,102.722,103.3245,47.077,88.85,114.88,,79.57,82.5,230.74,36.96,235.979764,265.63,346.41,
2021-03-16,154.593,13.29125,104.1945,104.626,47.818,91.43,118.5,,78.24,82.75,226.46,34.99,225.626441,255.21,347.13,
2021-03-17,156.7865,13.34125,104.111,104.554,48.359,94.76,119.9,,79.56,82.63,233.63,36.11,233.936433,263.59,351.02,
2021-03-18,151.3995,12.7225,101.067,101.811,46.415,89.82,114.28,,77.94,78.12,230.68,35.42,217.719782,256.06,358.45,
2021-03-19,153.748,12.84575,101.348,102.16,47.446,90.51,114.86,,78.36,79.06,225.29,34.99,218.289782,255.82,355.07,
2021-03-22,155.5435,13.18625,101.5345,101.9295,47.528,91.28,119.33,,76.92,80.3,226.02,35.01,223.33311,251.23,357.66,
2021-03-23,156.875,13.07075,102.0665,102.648,46.406,85.4,116.38,,75.18,78.38,218.25,32.2,220.719779,241.25,353.61,
2021-03-24,154.3535,12.643,101.6265,102.253,45.727,83.0,121.1,,75.55,76.48,221.23,31.61,210.08979,239.24,356.12,
2021-03-25,152.313,12.53525,101.623,102.218,46.17,84.09,119.72,,77.53,76.22,224.25,31.11,213.46312,247.19,361.22,
2021-03-26,152.6015,12.83925,101.2365,101.7775,48.204,87.99,128.64,,78.17,77.41,229.5,32.96,206.23646,244.87,364.71,
2021-03-29,153.7865,12.94825,102.2895,102.7975,47.262,86.59,125.71,,77.68,77.14,230.22,32.1,203.76313,250.52,372.79,
2021-03-30,152.7645,12.87175,102.3235,102.777,45.616,86.54,126.76,,77.82,76.0,233.08,32.68,211.873121,252.01,370.54,
2021-03-31,154.704,13.34825,103.126,103.4315,46.366,88.21,133.6,,77.27,78.5,231.87,32.93,222.643111,254.72,369.5,
2021-04-01,158.05,13.81175,106.489,106.8875,47.595,92.41,141.52,,77.28,81.09,232.74,33.76,220.583113,252.96,371.02,
2021-04-05,161.3365,13.9875,110.948,111.2775,48.848,93.75,143.05,,77.91,81.43,233.71,35.36,230.34977,259.36,378.75,
2021-04-06,161.191,13.8615,110.463,111.2375,48.387,93.49,139.54,,77.51,81.44,230.64,35.01,230.539769,255.17,378.97,
2021-04-07,163.9695,14.1435,111.9515,112.484,48.246,93.96,139.14,,77.6,82.2,230.41,33.98,223.656443,252.58,380.19,
2021-04-08,164.965,14.317,112.5215,113.272,48.548,95.29,139.35,,77.48,83.35,230.48,34.37,227.933105,254.95,386.02,
2021-04-09,168.61,14.4,113.5335,114.294,48.509,95.3,138.91,,78.29,82.76,230.75,34.04,225.673108,252.36,386.23,
2021-04-12,168.9695,15.209,112.231,112.7395,48.367,95.59,135.0,,78.72,78.58,230.93,33.67,233.993099,249.52,387.85,
2021-04-13,170.0,15.6795,112.7215,113.3635,48.496,92.15,135.1,,77.7,80.19,229.35,33.73,254.106413,253.27,387.11,
2021-04-14,166.65,15.277,112.0955,112.742,47.73,90.67,134.14,,77.96,78.55,232.58,36.31,244.076423,252.43,388.67,
2021-04-15,168.9545,16.13725,114.2625,114.833,48.0,90.27,134.41,65.2,77.97,83.01,232.52,37.83,246.283087,251.11,390.63,
2021-04-16,169.972,15.9125,114.1375,114.888,47.879,90.66,133.73,61.0,78.22,82.15,233.36,38.14,246.593087,248.18,391.81,
2021-04-19,168.6005,15.36175,114.488,115.12,46.2,88.41,130.89,58.86,78.59,81.11,232.39,37.33,238.209762,244.15,391.73,
2021-04-20,166.7345,15.17125,113.9505,114.6815,45.726,87.48,128.59,60.15,77.09,79.27,227.63,35.88,239.663094,234.06,387.33,
2021-04-21,168.101,15.3605,113.9175,114.6645,45.979,89.49,135.05,61.81,78.87,81.61,232.46,35.9,248.039752,235.92,387.24,
2021-04-22,165.452,14.85025,112.626,113.396,45.511,84.71,131.75,62.1,78.74,79.06,228.89,34.74,239.896427,234.33,380.09,
2021-04-23,167.044,15.26525,114.9965,115.765,46.613,86.03,134.86,58.5,80.54,82.76,230.11,36.54,243.13309,238.38,377.29,
2021-04-26,170.45,15.478,115.4965,116.337,47.185,87.84,137.3,59.8,81.0,85.41,230.56,39.05,246.066421,241.44,371.98,
2021-04-27,170.8715,15.38175,114.549,115.356,46.635,89.46,136.78,58.85,82.81,85.21,230.34,38.69,234.913098,242.47,373.22,
2021-04-28,172.925,15.27675,117.952,118.9955,45.92,86.03,135.69,58.75,83.08,84.02,232.3,39.35,231.466435,235.46,372.94,
2021-04-29,173.5655,15.32475,119.638,121.4945,46.629,88.06,135.39,59.17,82.87,83.91,227.47,38.4,225.666441,235.94,380.35,
2021-04-30,173.371,15.0095,117.675,120.506,45.62,86.07,132.71,58.01,83.24,81.62,228.11,37.71,236.479764,234.31,380.56,
2021-05-03,169.3245,14.83675,117.154,119.7585,45.014,85.02,132.85,60.06,84.14,78.55,228.17,38.71,228.299772,235.19,385.31,
2021-05-04,165.5935,14.35125,115.3415,117.7125,44.454,84.41,128.72,58.55,83.94,78.61,233.41,39.22,224.533109,233.63,387.48,
2021-05-05,163.527,14.4585,115.7385,117.837,44.383,85.15,130.29,58.18,84.13,77.83,237.88,41.54,223.646443,228.18,386.37,
2021-05-06,165.3185,14.523,116.8675,119.0675,44.858,84.8,131.73,56.93,84.68,77.89,237.07,42.07,221.179779,229.81,387.34,
2021-05-07,164.5805,14.81225,117.5965,119.9345,45.258,85.98,132.95,57.26,85.71,78.81,240.99,43.97,224.123109,235.47,390.34,
2021-05-10,159.5245,14.26575,114.5875,117.083,43.61,80.85,124.69,55.5,85.04,75.99,242.61,42.74,209.67979,232.93,393.14,
2021-05-11,161.1955,14.30625,113.503,115.438,44.007,80.68,123.55,53.46,84.33,76.83,239.3,44.8,205.733128,228.88,387.82,
2021-05-12,157.597,13.7585,110.0125,111.954,42.238,76.8,114.88,52.25,82.28,74.64,237.32,42.75,196.629803,220.78,380.62,
2021-05-13,158.0735,13.66525,111.452,113.0985,43.06,77.19,119.92,49.87,83.78,73.09,240.07,41.97,190.563143,222.64,387.77,
2021-05-14,161.145,14.243,113.919,115.808,44.162,79.7,124.83,57.26,85.88,74.59,242.23,42.29,196.579803,228.47,390.78,
2021-05-17,163.5195,14.1655,114.446,116.0705,43.994,80.39,123.57,62.44,86.57,74.65,244.79,44.18,192.276474,227.98,391.12,
2021-05-18,161.614,14.01575,113.1235,115.1715,43.374,78.88,121.81,64.29,85.38,74.44,239.47,43.63,192.623141,227.55,387.22,
2021-05-19,161.59,14.06575,113.575,115.4355,44.172,79.93,124.8,64.61,85.21,76.23,236.87,40.72,187.819812,224.42,385.54,
2021-05-20,162.384,14.6125,115.3475,117.8045,45.5,81.13,130.31,67.9,85.23,78.06,234.99,41.22,195.593138,227.65,388.32,
2021-05-21,160.154,14.99175,114.7065,117.255,45.124,80.72,128.66,68.35,85.81,77.17,237.24,40.87,193.626473,234.82,387.22,
2021-05-24,162.2495,15.612,118.052,120.3335,45.919,82.9,134.58,70.31,86.48,77.44,239.05,41.57,202.146465,237.44,387.71,
2021-05-25,162.9525,15.64775,118.1435,120.4535,45.954,81.23,137.5,69.95,86.26,77.86,237.17,40.68,201.563132,240.74,385.85,
2021-05-26,163.258,15.7,119.0155,121.6765,46.049,82.24,136.9,68.62,86.5,78.34,237.71,41.32,206.37646,241.37,384.13,
2021-05-27,161.5055,15.488,118.134,120.1255,46.768,83.93,137.82,69.68,88.61,78.42,241.28,42.59,210.283123,250.7,387.39,
2021-05-28,161.1535,16.2445,117.8425,120.578,47.233,84.14,138.13,74.31,88.71,80.08,241.08,42.72,208.406458,247.02,382.2,
2021-06-01,160.9325,16.2645,119.059,121.4905,46.831,84.15,138.21,68.86,88.99,80.81,242.76,44.21,207.966459,254.73,381.92,
2021-06-02,161.6995,16.77825,118.5295,121.064,47.373,84.34,139.01,70.09,88.63,81.97,243.46,43.34,201.706465,255.62,385.09,
2021-06-03,159.3505,16.96975,117.379,120.2305,46.48,82.03,136.38,70.47,88.68,80.28,243.84,41.87,190.946476,250.32,387.35,
2021-06-04,160.311,17.57825,119.6785,122.588,47.5,83.76,139.85,74.36,89.02,81.58,244.02,41.73,199.683134,249.92,394.1,
2021-06-07,159.9005,17.619,120.115,123.3045,46.378,84.04,138.97,77.25,88.97,81.35,239.76,41.26,201.709798,252.66,391.51,
2021-06-08,163.2055,17.457,119.922,124.1425,46.353,80.53,135.86,79.47,89.45,80.89,240.16,41.38,201.196465,252.76,388.53,
2021-06-09,164.0575,17.35825,120.397,124.57,46.393,78.66,134.65,80.25,88.85,79.96,234.65,40.7,199.593134,248.06,386.8,
2021-06-10,167.4825,17.425,121.7565,126.08,46.867,79.28,137.16,81.86,88.25,81.56,225.73,40.14,203.37313,248.34,387.72,
2021-06-11,167.3415,17.82525,121.51,125.6965,47.07,79.34,136.82,82.42,88.81,81.31,220.7,40.85,203.296463,247.28,387.72,
2021-06-14,169.1935,18.01875,122.4455,126.352,47.583,80.49,139.03,81.89,88.72,81.55,219.01,39.48,205.896461,245.14,389.11,
2021-06-15,169.1565,17.7885,121.4195,126.033,47.074,82.18,138.64,81.65,89.4,80.47,219.46,37.6,199.786467,246.54,389.8,
2021-06-16,170.7625,17.81025,120.7725,125.6965,46.575,80.49,136.98,85.81,88.43,80.11,217.16,37.06,201.623132,242.27,383.6,
2021-06-17,174.462,18.65725,121.7435,126.371,47.117,80.64,137.32,88.22,87.13,84.56,209.45,35.15,205.533128,239.22,382.9,
2021-06-18,174.345,18.63875,120.111,125.5675,46.35,76.95,131.23,88.21,85.92,84.65,208.86,34.96,207.769792,237.35,379.19,
2021-06-21,172.698,18.42725,121.8125,126.455,46.461,77.07,133.05,83.91,88.0,82.59,213.21,35.78,206.943126,245.28,382.5,
2021-06-22,175.272,18.88675,122.3305,126.9995,46.445,77.66,133.44,80.3,87.38,83.58,213.13,36.49,207.903125,243.78,382.48,
2021-06-23,175.191,19.05725,122.127,126.4615,46.666,79.02,135.5,81.49,86.6,83.82,213.79,37.18,218.856448,243.57,377.33,
2021-06-24,172.454,19.2055,122.5,127.282,47.006,80.58,138.26,84.5,86.85,86.1,219.34,37.52,226.60644,250.57,377.73,
2021-06-25,170.073,19.031,122.5085,126.995,46.22,82.03,136.19,84.86,86.72,85.62,216.31,37.24,223.956443,248.38,382.01,
2021-06-28,172.1945,19.985,122.536,126.8195,47.28,83.38,140.99,82.12,85.11,87.08,216.27,36.74,229.573104,239.96,380.07,
2021-06-29,172.407,20.02675,122.2725,126.0185,47.715,82.93,141.92,83.32,84.44,89.52,215.1,37.27,226.919773,235.76,373.42,
2021-06-30,172.008,20.0025,122.0895,125.316,47.684,84.98,142.4,75.17,85.31,93.93,217.63,37.11,226.56644,239.56,378.35,
2021-07-01,171.6485,20.212,122.4445,126.3685,46.964,80.11,137.95,70.98,86.22,93.31,216.71,37.09,225.973107,239.73,380.22,
2021-07-02,175.549,20.487,125.2575,128.719,46.817,80.33,138.16,72.07,86.7,94.7,217.76,37.14,226.299774,236.68,381.49,
2021-07-06,183.787,20.6985,126.19,129.771,47.328,81.08,136.78,68.06,85.75,94.47,213.52,36.0,219.85978,236.14,378.67,
2021-07-07,184.829,20.37175,126.474,130.0775,46.954,78.22,134.87,66.28,85.83,90.54,214.69,36.21,214.883118,231.78,383.48,
2021-07-08,186.5705,19.90275,125.044,129.177,47.05,77.11,132.53,65.88,85.44,89.74,212.11,34.69,217.603116,236.77,379.92,
2021-07-09,185.967,20.05025,125.5185,129.5745,48.018,78.74,134.9,66.18,86.38,90.9,217.42,36.5,218.983114,239.59,383.11,
2021-07-12,185.9275,20.5125,126.9755,130.564,48.575,79.56,136.8,67.2,86.22,90.81,218.58,36.53,228.566438,238.29,379.07,
2021-07-13,183.868,20.25,127.3415,130.9945,48.401,78.45,136.29,68.98,85.33,90.26,215.19,35.73,222.846444,228.2,377.84,
