Date,AMD.O,ALB.N,AME.N,APH.O,ADI.O,AAPL.O,AMAT.O,APTV.N,AXON.N,BA.N,AVGO.O,CAT.N,COHR.O,GLW.O,CMI.N,DELL.O,DOV.N,DD.N,ETN.N,ECL.N,EMR.N,FSLR.O,F.N,FTV.N,FCX.N,GE.N,GEV.N,GNRC.N,GD.N,GM.N,HPE.O,HWM.N,HPQ.O,HUBB.N,HII.N,IEX.N,ITW.N,IR.N,INTC.O,IFF.N,JBL.N,KEYS.O,KLAC.O,LHX.N,LRCX.O,LMT.N,LYB.N,MCHP.O,MU.O,MPWR.O,NTAP.O,NDSN.N,NOC.N,NUE.N,NVDA.O,NXPI.O,ON.O,OTIS.N,PCAR.N,PH.N,PNR.N,PPG.N,QCOM.O,Q.N,RTX.N,ROK.N,ROP.N,SNDK.O,STX.O,SHW.N,SWKS.O,SNA.N,SWK.N,STLD.N,SMCI.O,TEL.N,TDY.N,TER.O,TSLA.O,TXN.O,TXT.N,TDG.N,TRMB.N,VRT.N,GWW.N,WAB.N,WDC.O,XYL.N,ZBRA.N,ABT.N,A.N,ALGN.O,ANET.O,BAX.N,BDX.N,TECH.N,BSX.N,BR.N,CRL.N,CIEN.O,CSCO.O,COO.N,DHR.N,DXCM.O,EW.N,FFIV.O,GEHC.N,HOLX.O,IDXX.O,PODD.O,ISRG.O,IQV.N,LITE.O,MDT.N,MTD.N,MSI.N,RMD.N,RVTY.N,STE.N,SYK.N,TMO.N,WAT.N,WST.N,ZBH.N,ACN.N,ADBE.O,AFL.N,ABNB.O,ALL.N,GOOGL.O,GOOG.O,MO.N,AMZN.O,AXP.N,AIG.N,APP.O,ACGL.N,AIZ.N,ADSK.O,BAC.N,BKNG.N,BF.B.N,CDNS.O,COF.N,CCL.N,SCHW.N,CMG.N,CB.N,CINF.N,C.N,CFG.N,CTSH.N,STZ.N,DRI.N,DDOG.O,DPZ.N,EBAY.O,EPAM.N,EXPE.N,FICO.N,FITB.N,IT.N,GL.N,GS.N
2023-07-31,114.4,212.28,158.6,,199.53,196.45,151.59,109.49,185.42,238.85,89.865,265.17,,,260.8,,145.97,32.46867,205.32,183.14,91.35,207.4,13.020687,59.025129,44.65,91.109941,,153.7,223.58,38.37,,51.14,,312.0,229.67,225.81,263.32,65.27,35.77,84.61,110.67,,513.95,189.49,71.849,446.37,98.86,93.94,71.39,559.49,78.01,251.01,445.0,172.09,46.729,222.98,107.75,90.96,84.959768,410.01,69.5,143.9,132.17,,87.93,336.29,492.96,,63.5,276.5,114.37,272.44,99.27,106.56,33.027,143.49,384.53,112.94,267.43,180.0,77.77,769.066736,53.78,26.01,738.49,118.44,32.159357,112.75,306.65,111.33,121.77,377.89,,45.23,218.95492,83.41,51.85,167.92,209.54,,52.04,,226.082633,124.56,82.07,158.24,78.02,79.42,554.73,276.75,324.4,223.76,52.36,87.76,1257.47,286.63,222.35,122.95,225.55,283.41,548.66,276.21,368.04,138.15,316.35,546.17,72.34,152.19,112.68,132.72,133.11,45.42,133.68,168.88,60.28,31.4,73.834087,134.51,211.99,32.0,2965.44,,234.01,117.02,18.84,66.1,39.2456,204.41,107.57,47.66,32.26,66.015,272.8,168.92,116.72,,44.51,236.81,122.54,837.97,29.11,353.59,112.17,355.87
2023-08-31,105.72,198.71,159.51,,181.78,187.87,152.76,101.45,213.16,224.03,92.289,281.13,,,230.04,,148.3,32.159166,230.37,183.81,98.25,189.12,11.956165,59.401805,39.91,91.285398,,118.81,226.64,33.51,,49.47,,326.05,220.32,226.4,247.35,69.61,35.14,70.45,114.42,,501.87,178.09,70.24,448.35,98.77,81.84,69.94,521.21,76.7,244.65,433.09,172.1,49.355,205.72,98.46,85.55,81.281535,416.9,70.26,141.76,114.53,,86.04,312.08,499.43,,70.79,271.72,108.74,268.6,94.38,106.58,27.508,132.39,418.3,107.87,258.08,168.06,77.71,772.596996,54.835,39.39,714.14,112.52,34.00308,103.54,274.89,102.9,121.07,370.14,,40.6,219.60718,78.43,53.94,186.21,206.82,,57.35,,234.89335,100.98,76.47,163.66,70.45,74.74,511.41,191.71,312.68,222.63,54.13,81.5,1213.48,283.57,159.59,117.03,229.59,283.55,557.1,280.8,406.9,119.12,323.77,559.34,74.57,131.55,107.81,136.17,137.35,44.22,138.01,157.99,58.52,43.22,73.21595,139.33,221.94,28.67,3111.65,,240.44,102.39,15.82,59.15,38.5328,200.87,105.78,41.29,28.13,71.615,260.56,155.51,96.48,,44.78,258.99,108.44,904.59,26.565,349.68,111.57,327.71
2023-09-30,102.82,170.04,147.76,,175.09,171.21,138.45,98.59,198.85,191.68,83.058,273.0,,,228.46,,139.51,31.197193,213.28,169.4,96.57,161.59,12.242009,55.868584,37.29,88.167052,,108.96,220.97,32.97,,46.25,,313.41,204.58,208.02,230.31,63.72,35.55,68.17,126.89,,458.66,174.12,62.677,408.96,94.7,78.05,68.03,462.0,75.88,223.17,440.19,156.35,43.499,199.92,92.95,80.31,83.967386,389.52,64.75,129.8,111.06,,71.97,285.87,484.12,,65.95,255.05,98.59,255.06,83.58,107.21,27.422,123.53,408.58,100.46,250.22,159.01,78.14,720.69448,53.895,37.2,691.84,106.27,34.479123,91.03,236.47,96.85,111.82,305.32,,37.74,203.167093,68.08,52.8,179.05,195.98,,53.76,79.4375,219.913359,93.3,69.28,161.14,68.02,69.4,437.27,159.49,292.29,196.75,45.18,78.36,1108.07,272.24,147.87,110.7,219.42,273.27,506.17,274.21,375.21,112.22,307.11,509.9,76.75,137.21,111.41,130.86,131.85,42.05,127.12,149.19,60.6,39.96,75.783596,143.58,206.91,27.38,3087.83,,234.3,97.05,13.72,54.9,36.6366,208.18,102.17,41.13,26.8,67.71,251.33,143.22,91.09,,44.09,255.69,103.01,868.53,25.32,343.61,108.73,323.57
2023-10-31,98.5,126.78,140.77,,157.33,170.77,132.35,87.2,204.65,186.82,84.137,226.05,,,216.3,,129.95,30.481987,207.91,167.74,88.97,142.45,9.610273,49.178819,33.78,86.635793,,84.07,241.31,28.2,,44.1,,270.1,219.82,191.41,224.12,60.68,36.5,68.35,122.8,,469.7,179.41,58.822,454.64,90.24,71.29,66.87,441.74,72.78,212.52,471.43,147.79,40.78,172.43,62.64,77.21,81.454338,368.91,58.12,122.77,108.99,,81.39,262.81,487.51,,68.25,238.21,86.74,257.94,85.05,106.51,23.947,117.85,374.59,83.27,200.84,142.01,76.0,707.838521,47.13,39.27,729.83,106.02,30.338304,93.54,209.37,94.55,103.37,184.59,,32.43,198.648427,54.62,51.19,170.64,168.36,,52.13,77.92,192.02,88.83,63.72,151.59,66.57,66.17,399.47,132.57,262.22,180.83,39.21,70.56,985.2,278.46,141.22,82.85,209.98,270.22,444.77,238.53,318.29,104.41,297.09,532.06,78.11,118.29,128.13,124.08,125.3,40.17,133.09,146.03,61.31,36.44,82.440456,148.9,197.63,26.34,2788.72,,239.85,101.29,11.46,52.04,38.844,214.62,99.72,39.49,23.43,64.48,234.15,145.53,81.47,,39.23,217.57,95.25,845.87,23.72,332.04,116.36,303.61
2023-11-30,121.16,121.27,155.23,,183.38,189.95,149.78,82.84,229.93,231.63,92.573,250.72,,,224.16,,141.16,29.921533,227.69,191.73,88.9,157.78,10.112964,51.966221,37.32,97.139276,,117.07,246.97,31.6,,52.6,,300.0,237.02,201.68,242.21,71.43,44.7,75.38,115.32,,544.62,190.81,71.592,447.77,95.1,83.44,76.12,548.72,91.39,235.32,475.16,169.97,46.77,204.08,71.33,85.79,90.370966,433.18,64.54,141.99,129.05,,81.48,275.44,538.34,,79.1,278.8,96.93,274.69,90.9,119.18,27.347,131.0,402.96,92.23,240.08,152.71,76.66,853.307213,46.41,43.66,786.19,116.56,36.504195,105.13,237.48,104.29,127.8,213.8,,36.08,185.603234,62.93,55.89,193.82,197.08,,48.38,84.1825,223.31,115.52,67.71,171.19,68.52,71.3,465.82,189.09,310.84,214.1,42.8,79.27,1091.93,322.87,157.73,88.9,200.94,296.33,495.76,280.61,350.76,116.31,333.14,611.01,82.71,126.34,137.87,132.53,133.92,42.04,146.09,170.77,65.81,37.48,79.625555,168.02,218.43,30.49,3104.97,,273.27,111.66,15.06,61.32,44.045,229.43,102.77,46.1,27.27,70.39,240.49,156.47,116.57,,41.01,258.19,136.19,1087.6,28.98,434.84,123.13,341.54
2023-12-31,147.41,144.48,164.89,,198.56,192.53,162.07,89.72,258.56,260.66,111.625,295.67,,,239.57,,153.81,32.175896,240.82,198.35,97.33,172.28,12.015305,55.469308,42.57,101.788882,,129.24,259.67,35.92,,54.12,,328.93,259.64,217.11,261.94,77.34,50.25,80.97,127.4,,581.3,210.62,78.326,453.24,95.08,90.18,85.34,630.78,88.16,264.19,468.14,174.04,49.522,229.68,83.53,89.47,96.424004,460.7,72.71,149.55,144.63,,84.14,310.48,545.29,,85.37,311.9,112.42,288.84,98.1,118.08,28.426,140.5,446.29,108.52,248.48,170.46,80.42,896.492337,53.17,48.03,828.69,126.9,39.572029,114.36,274.85,110.07,139.03,274.0,,38.66,191.615025,77.17,57.81,205.75,236.4,,50.52,94.6125,231.34,124.09,76.25,178.98,77.37,71.45,555.05,216.98,337.36,231.38,52.42,82.38,1212.96,313.09,172.02,109.31,219.85,299.46,530.79,329.23,352.12,121.7,350.91,596.6,82.5,136.14,139.98,139.69,140.93,40.34,151.94,187.34,67.75,39.85,70.676834,168.49,243.48,33.67,3540.28,,272.37,131.12,18.54,68.8,45.7392,226.0,103.45,51.44,33.14,75.59,241.75,164.3,121.38,,43.62,297.34,151.52,1164.01,34.5,451.11,121.72,385.77
2024-01-31,167.69,114.74,162.05,,192.36,184.4,164.3,81.33,248.95,211.04,118.0,300.31,,,239.3,,149.78,25.847788,246.08,198.22,91.73,146.3,11.552041,58.897059,39.69,105.609055,,113.67,264.99,38.8,,56.26,,335.57,258.92,211.5,260.9,79.86,43.08,80.68,125.29,,594.04,208.42,82.517,429.41,94.12,85.18,85.75,602.72,87.2,251.795,446.76,186.93,61.527,210.57,71.13,88.44,99.218474,464.5,73.17,141.04,148.51,,91.12,253.28,537.43,,85.68,304.38,104.46,289.93,93.3,120.74,52.961,142.19,418.47,96.59,187.29,160.12,84.71,968.346428,50.87,56.33,895.64,131.57,43.259474,112.44,239.66,113.15,130.1,267.32,,38.69,187.670033,70.33,63.26,204.2,216.28,,50.18,93.1675,239.91,121.35,78.47,183.7,73.35,74.44,515.08,190.87,378.22,208.23,54.94,87.54,1197.19,319.5,190.2,107.18,218.95,335.48,538.98,317.71,373.03,125.6,363.88,617.78,84.34,144.14,155.25,140.1,141.8,40.12,155.2,200.74,69.51,41.13,78.427321,167.95,253.81,34.01,3545.23,,288.46,135.32,16.58,62.92,48.1754,245.0,110.82,56.17,32.7,77.15,245.08,162.58,124.44,,41.07,278.11,148.59,1198.83,34.24,457.44,122.82,384.01
2024-02-29,192.53,137.85,180.18,,191.82,180.75,201.62,79.49,307.56,203.72,130.049,333.96,,,268.61,,165.38,28.938648,289.0,224.84,106.85,153.89,12.44,64.132856,37.81,125.124639,,112.51,273.25,40.98,,66.55,,380.67,291.62,235.9,262.15,91.33,43.05,75.5,144.09,,682.3,211.66,93.825,428.24,100.28,84.14,90.61,720.04,89.12,265.295,461.02,192.3,79.112,249.73,78.92,95.3,109.537274,535.45,77.79,141.6,157.79,,89.67,285.08,545.11,,93.05,332.03,104.92,275.66,89.29,133.95,86.612,143.56,427.27,103.59,201.88,167.33,89.07,1043.727645,61.21,67.62,973.46,141.29,44.936959,127.05,279.625,118.64,137.36,302.42,,40.92,185.108145,73.63,66.21,203.58,254.19,,48.37,93.59,253.14,115.07,84.87,187.22,91.35,73.8,575.23,164.0,385.6,247.16,48.47,83.36,1247.22,330.39,173.72,109.59,232.91,349.07,570.18,337.42,358.36,124.36,374.78,560.28,80.74,157.47,159.52,138.46,139.78,40.91,176.76,219.42,72.89,59.72,83.334377,181.45,258.17,34.52,3477.38,,304.38,137.61,15.86,66.78,53.7754,251.67,114.17,55.49,31.39,79.04,248.52,170.71,131.46,,47.28,304.4,136.83,1269.91,34.3,465.56,126.93,389.05
2024-03-31,180.49,131.74,182.9,,197.79,171.48,206.23,79.65,313.03,192.99,132.541,366.43,,,294.65,,177.19,32.067151,312.68,230.9,113.42,168.8,13.28,64.803339,47.02,139.990616,136.75,126.14,282.49,45.35,,68.43,,415.05,291.47,244.02,268.33,94.95,44.17,85.99,133.95,,698.57,213.1,97.157,454.87,102.28,89.71,117.89,677.42,104.97,276.09,478.66,197.9,90.356,247.77,73.55,99.27,122.309875,555.79,85.44,144.9,169.3,,97.53,291.33,561.57,,93.05,347.33,108.32,296.22,97.93,148.46,101.003,145.24,429.32,112.83,175.79,174.21,95.93,1091.459038,64.34,81.67,1017.3,145.68,51.563782,129.24,301.44,113.66,145.51,327.92,,42.74,194.45982,70.435,68.49,204.86,270.95,,49.91,101.42,249.72,138.7,95.56,189.59,90.96,77.96,539.93,171.4,399.09,252.89,47.35,87.15,1331.29,354.98,198.03,105.0,224.82,357.87,581.21,344.23,395.71,131.98,346.61,504.6,85.86,164.96,173.01,150.93,152.26,43.62,180.38,227.69,78.17,69.22,88.003689,188.24,260.42,37.92,3625.84,,311.28,148.89,16.34,72.34,58.1354,259.13,124.28,63.24,36.29,73.26,271.76,167.15,123.6,,52.78,276.16,137.83,1249.61,37.21,476.67,116.37,417.69
2024-04-30,158.38,120.31,174.66,,200.61,170.33,198.65,71.0,313.5,167.84,130.027,334.57,,,282.49,,179.3,30.323053,318.26,226.15,107.78,176.3,12.15,56.704805,49.94,161.82,153.71,135.96,287.09,44.53,,66.75,,370.52,276.93,220.46,244.11,93.32,30.47,84.65,117.36,,689.29,214.05,89.441,464.93,99.97,91.98,112.96,669.33,102.21,258.79,485.03,168.53,86.402,256.19,70.16,91.2,104.797538,544.91,79.09,129.0,165.85,,101.52,270.96,511.55,,85.91,299.61,106.59,267.96,91.4,130.12,85.88,141.48,381.48,116.32,183.28,176.42,84.59,1106.019505,60.08,93.0,921.35,161.08,53.520848,130.7,314.17,105.97,137.04,282.38,,40.37,184.361583,63.26,71.87,193.41,229.0,,46.98,89.06,246.62,127.39,84.67,165.31,76.29,75.77,492.76,171.94,370.62,231.77,43.76,80.24,1229.7,339.15,213.99,102.47,204.56,336.5,568.72,309.04,357.48,120.28,300.91,462.83,83.65,158.57,170.06,162.78,164.64,43.81,175.0,234.03,75.31,70.57,88.973689,174.4,212.85,37.01,3454.94,,275.63,143.43,14.82,73.95,63.192,248.64,115.68,61.33,34.11,65.67,253.46,153.41,125.5,,51.54,235.26,134.76,1133.33,36.46,412.59,76.17,426.71
2024-05-31,166.9,122.59,169.58,,234.49,192.25,215.08,83.26,280.46,177.61,132.855,338.52,,,281.73,,183.82,34.363338,332.85,232.2,112.16,271.76,12.13,56.079523,52.73,165.14,175.9,147.21,299.77,44.99,,84.65,,388.89,253.1,208.64,242.75,93.05,30.85,96.18,118.9,,759.53,224.83,93.244,470.34,99.42,97.23,125.0,735.63,120.43,234.8,450.77,168.85,109.633,272.1,73.04,99.2,106.051593,531.52,81.38,131.41,204.05,,107.81,257.53,531.73,,93.24,303.8,92.66,272.86,87.17,133.69,78.451,149.7,396.95,140.94,178.08,195.01,87.61,1190.386914,55.64,98.07,921.46,169.23,56.890931,141.02,312.19,102.19,130.41,257.21,,34.09,182.294784,77.04,75.57,200.77,208.44,,46.5,94.32,256.8,118.77,86.89,168.97,77.98,73.78,496.95,177.19,402.12,219.09,43.5,81.37,1404.09,364.91,206.33,109.26,222.88,341.09,567.98,308.9,331.41,115.15,282.29,444.76,89.87,144.93,167.52,172.5,173.96,46.25,176.44,240.0,78.82,81.48,97.627607,173.47,201.6,39.99,3761.22,,286.31,137.63,15.08,73.28,62.5904,270.82,117.47,62.31,35.29,66.15,250.23,150.39,110.18,,54.22,177.93,112.9,1289.93,37.46,419.67,82.76,456.52
2024-06-30,162.21,95.52,166.71,,228.26,210.62,235.99,70.42,294.56,182.01,160.553,333.1,,,276.93,,180.45,33.664862,313.55,238.0,110.16,225.46,12.54,55.823383,48.6,158.97,171.51,132.22,290.14,46.46,,77.63,,365.48,246.33,201.2,236.96,90.84,30.97,95.21,108.79,,824.51,224.58,106.485,467.1,95.66,91.5,131.53,821.68,128.8,233.17,435.95,158.08,123.54,269.09,68.55,96.26,101.529095,505.81,76.67,125.89,199.18,,100.39,275.28,563.68,,103.27,298.43,106.58,261.39,79.89,129.51,81.935,150.43,387.98,148.29,197.88,194.53,85.86,1132.233664,55.92,86.57,902.24,158.05,57.25363,135.63,309.35,103.91,129.63,241.43,,33.45,183.662172,71.57,77.01,197.0,206.58,,47.51,87.3,249.85,113.38,92.37,172.23,77.9,74.25,487.2,201.8,444.85,211.44,50.92,78.71,1397.59,386.05,191.42,104.86,219.54,340.25,553.0,290.12,329.39,108.53,303.41,555.54,89.31,151.63,159.66,182.15,183.42,45.55,193.25,231.55,74.24,83.22,96.010941,166.25,247.45,39.77,3973.06,,307.75,138.45,18.72,73.69,62.65,255.08,118.12,63.46,36.03,67.995,257.28,151.32,129.69,,53.72,188.11,126.0,1488.66,36.49,449.06,82.28,452.32
2024-07-31,144.48,93.67,173.48,,231.38,222.08,212.2,69.39,300.49,190.6,160.68,346.2,,,291.8,,184.26,35.007441,304.79,230.69,117.11,215.99,10.82,54.128341,45.41,170.2,178.24,155.68,298.71,44.32,,95.7,,395.65,279.98,208.48,247.28,100.4,30.74,99.48,112.67,,823.07,226.89,92.124,541.92,99.46,88.78,109.82,863.09,126.98,249.25,484.32,162.94,117.02,263.16,78.25,94.5,97.460822,561.16,87.87,126.98,180.95,,117.49,278.65,544.79,,102.17,350.8,113.62,287.03,105.62,133.29,70.165,154.33,421.86,131.16,232.07,203.81,92.9,1146.95365,54.51,78.7,976.81,161.15,50.664589,133.5,351.08,105.94,141.4,231.88,,35.82,189.438206,81.62,73.88,214.0,244.1,,48.45,93.35,277.08,67.82,63.05,203.64,84.57,81.61,476.12,194.35,444.61,246.23,51.78,80.32,1521.03,398.92,213.25,125.61,238.76,327.45,613.34,336.28,306.17,111.35,330.62,551.65,95.38,139.56,171.12,171.54,173.15,49.01,186.98,253.04,79.23,77.1,91.227511,174.87,247.52,40.31,3710.77,,267.66,151.4,16.66,65.19,54.32,275.66,130.6,64.88,42.67,75.6,245.16,146.29,116.44,,55.61,215.13,127.69,1600.0,42.335,501.19,92.74,509.03
2024-08-31,148.56,90.25,171.05,,234.84,229.0,197.26,71.53,365.16,173.74,162.82,356.1,,,312.85,,186.03,35.237478,306.93,253.18,105.39,227.37,11.19,56.049389,44.28,174.62,201.0,156.53,299.36,49.78,,96.66,,399.92,282.77,206.48,253.18,91.45,22.04,103.99,109.28,,819.43,236.67,82.101,568.1,98.7,82.16,96.24,934.68,120.72,255.59,523.21,151.91,119.37,256.36,77.87,94.69,95.041581,600.2,88.69,129.73,175.3,,123.34,272.03,554.89,,99.55,369.37,109.59,283.74,102.36,119.43,43.77,153.6,432.8,136.73,214.11,214.34,91.2,1216.955558,56.74,83.03,984.92,169.57,49.561378,137.53,343.12,113.27,142.92,237.22,,37.94,190.499111,74.07,81.79,212.86,197.75,,50.54,105.71,269.31,69.34,69.96,203.15,84.81,81.24,481.33,202.77,492.63,251.55,57.61,88.58,1439.08,442.04,245.02,122.54,241.1,360.42,615.07,346.35,313.63,115.46,341.95,574.41,110.36,117.31,188.94,163.38,165.11,53.77,178.5,258.65,77.05,92.87,107.612897,196.35,258.4,40.75,3907.58,,268.93,146.93,16.5,65.1,56.08,284.18,137.02,62.64,43.05,77.74,240.71,158.15,116.26,,59.1,200.76,139.09,1730.27,42.69,491.96,105.05,510.25
2024-09-30,164.08,94.71,171.71,,230.17,233.0,202.05,72.01,399.6,152.04,172.5,391.12,,,323.79,,191.74,37.270168,331.44,255.33,109.37,249.44,10.56,59.462073,49.92,188.58,254.98,158.88,302.2,44.84,,100.25,,428.35,264.38,214.5,262.07,98.16,23.46,104.93,119.83,,774.41,237.87,81.608,584.56,95.9,80.29,103.71,924.5,123.51,261.665,528.07,150.34,121.44,240.01,72.61,103.94,97.460822,631.82,97.79,132.46,170.05,,121.16,268.46,556.68,,109.53,381.67,98.77,289.71,110.13,126.22,41.64,150.99,437.66,133.93,261.63,206.57,88.58,1264.740124,62.09,99.49,1038.81,181.77,51.601563,135.03,370.5,114.01,148.48,254.32,,37.97,189.469641,79.98,83.8,215.03,196.97,,53.22,110.47,278.02,67.04,65.99,220.2,93.95,81.46,505.22,232.75,491.27,236.97,63.38,90.03,1499.7,449.63,244.12,127.75,242.54,361.26,618.57,359.89,300.16,107.95,353.48,517.78,111.8,126.81,189.65,165.85,167.19,51.04,186.33,271.2,73.23,130.55,106.376623,198.86,275.48,39.68,4213.68,,271.03,149.73,18.48,64.81,57.62,288.39,136.1,62.6,41.07,77.16,257.69,164.13,115.06,,65.11,199.03,148.01,1943.52,42.85,506.76,105.91,495.11
2024-10-31,144.07,94.73,183.34,,223.11,225.91,181.58,56.83,425.01,149.31,169.77,376.2,,,328.98,,189.33,34.710485,331.58,245.73,108.27,194.48,10.29,53.811933,45.02,171.78,301.66,165.55,291.61,50.76,,99.72,,427.03,184.96,214.64,261.13,96.0,21.52,99.43,123.09,,666.23,247.47,74.35,546.05,86.85,73.37,99.65,759.3,115.31,251.01,509.02,141.84,132.76,234.5,70.49,98.2,103.113944,634.07,99.12,124.51,162.77,,120.99,266.71,537.82,,100.37,358.77,87.58,330.13,92.94,130.46,29.11,147.42,455.32,106.21,249.85,203.16,80.42,1218.513925,60.51,109.29,1109.23,187.98,49.349803,121.78,382.2,113.37,130.31,205.03,,35.7,183.567869,73.8,84.02,210.86,178.58,,54.77,104.62,245.66,70.48,67.01,233.88,87.35,80.87,406.92,231.53,503.84,205.82,63.87,89.25,1291.75,449.35,242.47,118.59,221.85,356.28,546.32,323.11,307.93,106.92,344.82,478.08,104.79,134.79,186.52,171.11,172.69,54.46,186.4,270.08,75.88,169.39,93.814177,191.7,283.8,41.82,4686.22,,276.12,162.79,22.0,70.83,55.77,282.44,140.8,64.17,42.12,74.64,232.34,160.02,125.44,,57.51,188.65,156.3,1993.11,43.685,502.5,105.6,517.79
2024-11-30,137.175,107.7,194.38,,218.05,237.33,174.71,55.53,645.6,155.44,162.08,406.11,,,375.04,,205.9,34.961434,375.42,248.77,132.6,199.27,11.13,59.763414,44.2,182.16,334.12,188.2,284.01,55.59,,118.38,,460.09,197.92,230.63,277.52,104.17,24.05,91.36,135.83,,647.03,246.25,73.88,529.41,83.34,68.17,97.95,567.64,122.64,258.675,489.65,154.69,138.25,229.37,71.12,102.98,115.570563,702.9,108.99,124.37,158.53,,121.83,295.14,566.81,,101.33,397.4,87.59,369.69,89.45,145.24,32.64,151.12,485.26,110.0,345.16,201.03,85.63,1172.357669,72.94,127.6,1205.34,200.62,55.152996,126.75,406.71,118.77,137.97,232.77,,33.71,174.381225,75.39,90.66,236.02,199.06,,59.21,104.52,239.69,77.99,71.35,250.35,83.14,79.5,421.75,266.78,542.0,200.84,86.97,86.54,1251.2,499.7,249.02,116.14,219.06,392.15,529.63,384.72,325.68,112.1,362.37,515.93,114.0,136.11,207.39,168.95,170.49,57.74,207.89,304.68,76.88,336.75,100.61,227.1,291.9,47.51,5202.29,,306.81,192.01,25.43,82.76,61.52,288.73,159.86,70.87,48.14,80.49,240.95,176.27,152.75,,63.29,243.92,184.66,2375.03,48.06,517.93,111.24,608.57
2024-12-31,120.79,86.08,180.26,,212.46,250.42,162.63,60.48,594.54,177.0,231.84,362.76,,,348.6,,187.6,31.891486,331.87,234.32,123.93,176.24,9.9,56.5014,38.08,166.79,328.93,155.05,263.49,53.27,,109.37,,418.89,188.97,209.29,253.56,90.46,20.05,84.55,143.9,,630.12,210.28,72.23,485.94,74.27,57.35,84.16,591.7,116.08,209.34,469.29,116.71,134.29,207.85,63.05,92.61,102.778213,636.03,100.64,119.45,153.62,,115.72,285.79,518.63,,86.31,339.93,88.68,339.48,80.29,113.92,30.48,142.97,464.13,125.92,403.84,187.51,76.49,1185.747007,70.65,113.61,1054.05,189.59,45.057859,116.02,386.22,113.11,134.34,208.51,,29.16,178.286924,71.92,89.32,226.09,184.6,,59.2,92.0,229.55,77.77,74.03,251.47,78.17,72.09,413.44,261.07,521.96,196.51,83.95,79.88,1223.68,462.23,228.69,111.61,205.56,360.05,520.23,370.98,327.56,105.63,351.79,444.68,103.44,131.41,192.79,189.3,190.44,52.29,219.39,296.79,72.8,323.83,92.27,213.22,295.57,43.95,5032.05,,300.46,178.32,24.92,74.01,60.3,276.3,143.61,70.39,43.76,76.88,221.0,186.69,142.89,,61.95,233.82,186.31,1990.93,42.3,484.47,111.52,572.62
2025-01-31,115.95,84.19,184.56,,211.89,236.0,180.35,62.42,653.41,176.52,221.27,371.44,,,356.25,,203.68,32.121523,326.44,250.19,129.95,167.52,10.08,61.270118,35.85,203.57,372.88,149.33,256.98,49.46,,126.58,,423.01,197.26,224.31,259.16,93.8,19.43,87.09,162.41,,738.24,212.01,81.05,462.95,75.7,54.3,91.24,637.37,122.1,220.635,487.27,128.43,120.07,208.55,52.34,95.42,109.458278,707.05,103.68,115.38,172.93,,128.95,278.43,576.03,,96.36,358.16,88.76,355.15,88.07,128.4,28.52,147.97,511.33,115.79,404.6,184.61,76.51,1266.270164,74.97,117.02,1062.67,207.92,49.213791,124.04,391.93,127.93,151.52,219.11,,32.56,194.577698,73.53,102.36,238.22,164.76,,60.6,96.52,222.74,86.83,72.45,297.26,88.265,72.14,422.05,278.38,571.88,201.36,85.06,90.82,1364.44,469.25,236.18,126.13,220.65,391.29,597.75,415.48,341.55,109.48,384.95,437.45,107.38,131.17,192.33,204.02,205.6,52.23,237.68,317.45,73.66,369.59,93.06,215.19,311.34,46.3,4726.68,,297.62,203.71,27.67,82.72,58.35,271.88,137.02,81.43,47.57,82.59,180.8,195.24,142.71,449.24,67.48,253.96,170.82,1873.56,44.325,542.83,122.09,640.4
2025-02-28,99.86,77.03,189.3,,230.06,241.84,158.07,65.12,528.7,174.63,199.43,343.95,,,368.18,,198.77,34.200221,293.32,269.01,121.61,136.18,9.55,59.921618,36.91,206.98,335.18,136.15,252.6,49.13,,136.6,,371.59,175.58,194.33,263.98,84.78,23.73,81.81,154.92,,708.84,206.11,76.74,450.37,76.83,58.86,93.63,611.01,99.81,210.61,461.74,137.47,124.92,215.59,47.05,99.78,105.9331,668.51,94.2,113.22,157.17,,132.99,287.15,584.63,46.85,101.91,362.27,66.66,341.17,86.53,135.18,41.46,154.03,515.02,109.86,292.98,195.99,74.73,1279.238454,71.995,95.17,1021.21,185.36,48.93,130.89,314.965,138.01,127.92,187.03,,34.51,177.233878,61.78,103.79,241.22,165.31,,64.11,90.34,207.76,88.37,71.62,292.43,87.345,63.39,437.11,272.27,573.15,188.8,70.33,92.02,1272.72,440.22,233.52,112.15,219.26,386.19,528.96,377.34,232.34,104.32,348.5,438.56,109.47,138.87,199.15,170.28,172.22,55.85,212.28,300.96,82.94,325.74,92.87,207.89,274.21,46.1,4988.49,,250.5,200.55,23.93,79.53,53.97,285.48,147.89,79.95,45.77,83.28,175.5,200.46,116.55,489.915,64.74,206.14,197.93,1886.35,43.47,498.32,127.43,622.29
